id,product_name,current_price,list_price,brand,category,cpu,ram,storage,screen_size,screen_resolution,os,software,average_rating,product_url
1,"Laptop HP 15 fc0085AU - A6VV8PA (R5 7430U, 16GB, 512GB, Full HD, Win11)",13190000.0,14890000.0,HP,Laptop,R5 7430U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-15-fc0085au-r5-a6vv8pa
2,"Laptop Asus Vivobook Go 15 E1504FA - NJ776W (R5 7520U, 16GB, 512GB, Full HD, Win11)",12690000.0,14190000.0,Asus,Laptop,R5 7520U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-vivobook-go-15-e1504fa-r5-nj776w
3,"Laptop Dell Inspiron 15 3530 - N5I5530W1 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000.0,19590000.0,Dell,Laptop,I5530W,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n5i5530w1
4,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000HVN (i5 13420H, 16GB, 512GB, WUXGA, Win11)",15690000.0,16990000.0,Lenovo,Laptop,i5 13420H,16GB,512GB,N/A,WUXGA,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15irh10-i5-83k1000hvn
5,Laptop MacBook Air 13 inch M4 16GB/256GB,25090000.0,26490000.0,MacBook,Laptop,N/A,16GB,256GB,13 inch,N/A,macOS,N/A,4.9,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb
6,"Laptop Acer Aspire Lite 15 AL15 71P 517D - NX.J7KSV.001 (i5 12450H, 16GB, 512GB, Full HD, Win11)",14490000.0,15590000.0,Acer,Laptop,i5 12450H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-71p-517d-i5-nxj7ksv001
7,"Laptop Asus Vivobook 15 X1504VA - NJ1634W (i3 1315U, 8GB, 512GB, Full HD, Win11)",11290000.0,12490000.0,Asus,Laptop,i3 1315U,8GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-i3-nj1634w
8,"Laptop Lenovo Ideapad Slim 3 15AMN8 - 82XQ00J0VN (R5 7520U, 16GB, 512GB, Full HD, Win11)",13190000.0,14390000.0,Lenovo,Laptop,R5 7520U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15amn8-r5-82xq00j0vn
9,"Laptop HP 240 G10 - B93GZAT (i5 1334U, 16GB, 512GB, Full HD, Win11)",16190000.0,18390000.0,HP,Laptop,i5 1334U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-240-g10-i5-b93gzat
10,"Laptop Dell Inspiron 15 3520 - 25P231 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",15990000.0,16690000.0,Dell,Laptop,i5 1235U,16GB,512GB,N/A,Full HD,Windows 11,OfficeHS,4.9,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231
11,"Laptop Acer Gaming Nitro V 15 ANV15 41 R1JY - NH.QPFSV.001 (R5 6600H, 16GB, 512GB, RTX 3050 6GB, Full HD 165Hz, Win11)",19490000.0,22090000.0,Acer,Laptop,R5 6600H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-nitro-v-15-anv15-41-r1jy-r5-nhqpfsv001
12,"Laptop MSI Gaming Thin 15 B13UCX - 2080VN (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16690000.0,18590000.0,MSI,Laptop,i5 13420H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-thin-15-b13ucx-i5-2080vn
13,Laptop MacBook Air 13 inch M2 16GB/256GB,19890000.0,24490000.0,MacBook,Laptop,N/A,16GB,256GB,13 inch,N/A,macOS,N/A,4.9,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb
14,"Laptop HP 15 fd0303TU - A2NL4PA (i3 1315U, 8GB, 512GB, Full HD, Win11)",11490000.0,13190000.0,HP,Laptop,i3 1315U,8GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-15-fd0303tu-i3-a2nl4pa
15,"Laptop HP 245 G10 - B8PF9AT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12390000.0,14290000.0,HP,Laptop,R5 7530U,8GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-245-g10-r5-b8pf9at
16,"Laptop Asus Vivobook 15 X1504VA - BQ185WS (Core 5 120U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",15990000.0,18190000.0,Asus,Laptop,Core 5 120U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/asus-x1504va-core-5-bq185ws
17,"Laptop Dell Inspiron 15 3530 - P16WD22 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000.0,18590000.0,Dell,Laptop,i5 1334U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-p16wd22
18,"Laptop Acer Aspire Lite AL14 52M 54CJ - NX.J39SV.002 (i5 1334U, 16GB, 512GB, WUXGA, Win11)",14690000.0,15590000.0,Acer,Laptop,i5 1334U,16GB,512GB,N/A,WUXGA,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-aspire-lite-al14-52m-54cj-i5-nxj39sv002
19,"Laptop Lenovo Gaming LOQ 15IAX9E - 83LK0079VN (i5 12450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",20490000.0,22490000.0,Lenovo,Laptop,i5 12450HX,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/lenovo-loq-15iax9e-i5-83lk0079vn
20,"Laptop MSI Modern 15 F13MG - 082VN (i5 1335U, 16GB, 512GB, Full HD, Win11)",13690000.0,15690000.0,MSI,Laptop,i5 1335U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-modern-15-f13mg-i5-082vn
21,"Laptop Lenovo Ideapad Slim 3 16IRH10 - 83K20003VN (i5 13420H, 24GB, 512GB, WUXGA, Win11)",16690000.0,17990000.0,Lenovo,Laptop,i5 13420H,24GB,512GB,N/A,WUXGA,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-16irh10-i5-83k20003vn
22,"Laptop HP Pavilion X360 14 ek2024TU - 9Z2V6PA (Core 5 120U, 16GB, 512GB, Full HD, Cảm ứng, Win11)",21490000.0,24490000.0,HP,Laptop,Core 5 120U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa
23,"Laptop Acer Aspire Go AG15 31P 30M4 - NX.KRPSV.004 (i3 N305, 8GB, 256GB, Full HD, Win11)",10290000.0,10790000.0,Acer,Laptop,i3 N305,8GB,256GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/acer-aspire-go-ag15-31p-30m4-i3-nxkrpsv004
24,"Laptop Asus Vivobook 15 OLED A1505VA - MA515WS (i5 13420H, 16GB, 512GB, 2.8K OLED 120Hz, OfficeH24+365, Win11)",17490000.0,20490000.0,Asus,Laptop,i5 13420H,16GB,512GB,N/A,2.8K,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/asus-vivobook-a1505va-i5-ma515ws
25,"Laptop Dell Inspiron 15 3520 - 71064798 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, KYHD, Win11)",15990000.0,16690000.0,Dell,Laptop,i5 1235U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-71064798
26,Laptop MacBook Air 15 inch M4 16GB/256GB,30190000.0,31390000.0,MacBook,Laptop,N/A,16GB,256GB,15 inch,N/A,macOS,N/A,5.0,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb
27,"Laptop MSI Modern 15 B12MO - 625VN (i5 1235U, 8GB, 512GB, Full HD, Win11)",11490000.0,13690000.0,MSI,Laptop,i5 1235U,8GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i5-625vn
28,"Laptop Dell Inspiron 15 3530 - 71070372 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000.0,19390000.0,Dell,Laptop,i5 1334U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71070372
29,"Laptop Asus Vivobook 14 X1404VA - EB155WS (Core 5 120U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",15890000.0,17690000.0,Asus,Laptop,Core 5 120U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/asus-vivobook-14-x1404va-core-5-eb155ws
30,"Laptop HP 15 fd0015TU - A19C5PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",19590000.0,21590000.0,HP,Laptop,i7 1355U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-15-fd0015tu-i7-a19c5pa
31,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000FVN (i7 13620H, 24GB, 512GB, WUXGA, Win11)",19690000.0,20990000.0,Lenovo,Laptop,i7 13620H,24GB,512GB,N/A,WUXGA,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15irh10-i7-83k1000fvn
32,"Laptop Acer Gaming Nitro V 15 ANV15 41 R2UP - NH.QPGSV.004 (R5 6600H, 16GB, 512GB, RTX 2050 4GB, Full HD 165Hz, Win11)",17490000.0,20190000.0,Acer,Laptop,R5 6600H,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/acer-nitro-v-15-anv15-41-r2up-r5-nhqpgsv004
33,"Laptop MSI Gaming Thin 15 B12UC - 2045VN (i5 12450H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",17190000.0,19590000.0,MSI,Laptop,i5 12450H,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/msi-thin-15-b12uc-i5-2045vn
34,"Laptop HP 240 G10 - B73TJAT (i3 1315U, 8GB, 512GB, Full HD, Win11)",11490000.0,13690000.0,HP,Laptop,i3 1315U,8GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-240-g10-i3-b73tjat
35,"Laptop Asus Gaming Vivobook K3605VC - RP364W (i5 13420H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11)",18690000.0,22090000.0,Asus,Laptop,i5 13420H,16GB,512GB,N/A,WUXGA,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/asus-k3605vc-i5-rp364w
36,"Laptop Dell Latitude 3450 - L3450-1335U-16512WN (i5 1335U, 16GB, 512GB, Full HD, Win11)",18590000.0,19590000.0,Dell,Laptop,i5 1335U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/dell-latitude-3450-i5-l34501335u16512wn
37,"Laptop Asus Vivobook 15 X1502VA - BQ986WS (i7 13620H, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",17990000.0,19490000.0,Asus,Laptop,i7 13620H,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/asus-x1502va-i7-bq986ws
38,"Laptop Acer Aspire Lite 15 AL15 41P R3QL - NX.J54SV.001 (R7 5700U, 8GB, 512GB, Full HD, Win11)",12390000.0,13990000.0,Acer,Laptop,R7 5700U,8GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-41p-r3ql-r7-nxj54sv001
39,"Laptop HP Gaming VICTUS 15 fa2731TX - B85LNPA (i5 13420H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",20690000.0,24090000.0,HP,Laptop,i5 13420H,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-victus-15-fa2731tx-i5-b85lnpa
40,"Laptop Lenovo Ideapad Slim 3 14IRH10 - 83K0000CVN (i5 13420H, 24GB, 512GB, WUXGA OLED, Win11)",19190000.0,20490000.0,Lenovo,Laptop,i5 13420H,24GB,512GB,N/A,WUXGA,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-oled-14irh10-i5-83k0000cvn
41,"Laptop MSI Gaming Katana 15 B13UDXK - 2077VN (i7 13620H, 16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",24290000.0,25490000.0,MSI,Laptop,i7 13620H,16GB,1TB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i7-2077vn
42,"Laptop HP 15 fd0234TU - 9Q969PA-120U (Core 5 120U, 16GB, 512GB, Full HD, Win11)",16390000.0,18290000.0,HP,Laptop,Core 5 120U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-15-fd0234tu-core-5-120u-9q969pa-120u
43,"Laptop Asus TUF Gaming F16 FX607VJ - RL034W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",22190000.0,24590000.0,Asus,Laptop,N/A,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-tuf-gaming-f16-fx607vj-core-5-rl034w
44,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV003CVN (i5 13450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",23690000.0,25990000.0,Lenovo,Laptop,i5 13450HX,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-loq-15irx9-i5-83dv003cvn
45,"Laptop Asus Gaming Vivobook K3605ZF - RP745W (i5 12500H, 16GB, 512GB, RTX 2050 4GB, WUXGA 144Hz, Win11)",16890000.0,19090000.0,Asus,Laptop,i5 12500H,16GB,512GB,N/A,WUXGA,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-vivobook-k3605zf-i5-rp745w
46,"Laptop Dell Inspiron 15 3530 - N5I7216W1 (i7 1355U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",20990000.0,21990000.0,Dell,Laptop,I7216W,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n5i7216w1
47,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS+365, Win11)",15990000.0,16690000.0,Dell,Laptop,I5057W,16GB,512GB,N/A,Full HD,Windows 11,OfficeHS+365,4.9,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n5i5057w1
48,"Laptop Dell Gaming Alienware 16 Aurora AC16250 - 71072939 (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, WQXGA 120Hz, OfficeH24+365, Win11)",28990000.0,31490000.0,Dell,Laptop,N/A,16GB,512GB,N/A,N/A,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-5-210h-71072939
49,"Laptop Acer Aspire Lite 15 AL15 42P R08M - NX.D3QSV.001 (R7 7730U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",14290000.0,15490000.0,Acer,Laptop,R7 7730U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-42p-r08m-r7-7730u-nx-d3qsv-001
50,"Laptop MSI Gaming Katana 15 B13VFK - 676VN (i7 13620H, 16GB, 1TB, RTX 4060 8GB, Full HD 144Hz, Win11)",,,MSI,Laptop,i7 13620H,16GB,1TB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/msi-katana-15-b13vfk-i7-676vn
51,"Laptop HP Gaming VICTUS 15 fb1022AX - 94F19PA (R5 7535HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16490000.0,24990000.0,HP,Laptop,R5 7535HS,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa
52,"Laptop Dell Inspiron 15 3530 - N3530-i3U085W11SLU (i3 1305U, 8GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",11990000.0,13490000.0,Dell,Laptop,i3 1305U,8GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i3-1305u-n3530-i3u085w11slu
53,"Laptop HP 15 fd0235TU - 9Q970PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",15490000.0,19190000.0,HP,Laptop,i5 1334U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-15-fd0235tu-i5-9q970pa
54,"Laptop HP 15 fd0235TU - 9Q970PA_120U (Core 5 120U, 16GB, 512GB, Full HD, Win11)",16390000.0,18290000.0,HP,Laptop,Core 5 120U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-15-fd0235tu-core-5-120u-9q970pa-120u
55,"Laptop Dell Inspiron 15 3530 - P16WD (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeHS, Win11)",21990000.0,22990000.0,Dell,Laptop,i7 1355U,16GB,1TB,N/A,Full HD,Windows 11,OfficeHS,4.9,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-p16wd
56,Laptop MacBook Pro 14 inch M4 16GB/512GB,37790000.0,39190000.0,MacBook,Laptop,N/A,16GB,512GB,14 inch,N/A,macOS,N/A,5.0,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-512gb
57,"Laptop Asus TUF Gaming A15 FA506NFR - HN113W (R7 7435HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",17390000.0,19590000.0,Asus,Laptop,R7 7435HS,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-fa506nfr-r7-hn113w
58,"Laptop Lenovo Gaming LOQ 15IAX9E - 83LK000BVN (i5 12450HX, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",18490000.0,19990000.0,Lenovo,Laptop,i5 12450HX,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/lenovo-loq-15iax9e-i5-83lk000bvn?utm_flashsale=1
59,"Laptop Asus TUF Gaming A15 FA507NUR - LP057W (R7 7435HS, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",24690000.0,27990000.0,Asus,Laptop,R7 7435HS,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-fa507nur-r7-lp057w
60,"Laptop Acer Aspire Lite 15 AL15 42P R8E6 - NX.D34SV.001 (R5 7430U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",12290000.0,13990000.0,Acer,Laptop,R5 7430U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-42p-r8e6-r5-7430u-nx-d34sv-001
61,"Laptop Asus Gaming Vivobook K3605ZC - RP629W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11)",18390000.0,21590000.0,Asus,Laptop,i5 12500H,16GB,512GB,N/A,WUXGA,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-vivobook-k3605zc-i5-rp629w
62,"Laptop MSI Gaming Thin 15 B13UC - 3247VN_16GB (i5 13420H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",19490000.0,20290000.0,MSI,Laptop,i5 13420H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-gaming-thin-15-b13uc-i5-13420h-3247vn-16gb
63,"Laptop Dell Inspiron 15 3530 - N3530-i5U165W11SLU-BL (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000.0,18990000.0,Dell,Laptop,i5 1334U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,4.9,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n3530-i5u165w11slu-bl
64,"Laptop Dell Inspiron 15 3530 - N3530-i5U165W11SLU-HS24 (i5 1334U, 16GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000.0,19390000.0,Dell,Laptop,i5 1334U,16GB,N/A,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n3530-i5u165w11slu-hs24
65,"Laptop Acer Aspire Lite 15 AL15 72P 581V - NX.D4CSV.001 (i5 13500H, 16GB, 512GB, Full HD, Win11)",,,Acer,Laptop,i5 13500H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-72p-581v-i5-13500h-nx-d4csv-001?utm_flashsale=1
66,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",15490000.0,19390000.0,HP,Laptop,i5 1334U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa
67,"Laptop Asus Vivobook 16 X1605VA - MB1876WS (i5 13420H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",15190000.0,17690000.0,Asus,Laptop,i5 13420H,16GB,512GB,N/A,WUXGA,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/asus-vivobook-16-x1605va-i5-mb1876ws
68,"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC00J0VN (R7 7435HS, 24GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",27690000.0,28990000.0,Lenovo,Laptop,R7 7435HS,24GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r7-83jc00j0vn?utm_flashsale=1
69,"Laptop HP 245 G10 - A20TDPT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12390000.0,14290000.0,HP,Laptop,R5 7530U,8GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-245-g10-r5-a20tdpt
70,"Laptop Lenovo Gaming LOQ 15IAX9 - 83GS00D9VN (i5 12450HX, 24GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",22690000.0,25990000.0,Lenovo,Laptop,i5 12450HX,24GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-loq-15iax9-i5-83gs00d9vn
71,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",20290000.0,23090000.0,MSI,Laptop,i5 12450H,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn
72,"Laptop Dell Inspiron 15 3530 - N5I7421W1 (i7 1355U, 16GB, 512GB, Full HD 120Hz, OfficeHS24+365, Win11)",20990000.0,21990000.0,Dell,Laptop,I7421W,16GB,512GB,N/A,Full HD,Windows 11,OfficeHS24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-1355u-n5i7421w1
73,"Laptop HP Gaming VICTUS 15 fa1139TX - 8Y6W3PA (i5 12450H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16990000.0,24090000.0,HP,Laptop,i5 12450H,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-victus-15-fa1139tx-i5-8y6w3pa
74,"Laptop HP Pavilion 15 eg3093TU - 8C5L4PA (i5 1335U, 16GB, 512GB, Full HD, Win11)",17390000.0,20890000.0,HP,Laptop,i5 1335U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3093tu-i5-8c5l4pa
75,"Laptop Dell Inspiron 15 3530 - N3530-i7U161W11SLU (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365, Win11)",21990000.0,22990000.0,Dell,Laptop,i7 1355U,16GB,1TB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n3530-i7u161w11slu
76,"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0065VN (R5 AI 340, 32GB, 512GB, WUXGA OLED, Win11)",23990000.0,24990000.0,Lenovo,Laptop,N/A,32GB,512GB,N/A,WUXGA,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14akp10-r5-ai-350-83hx0065vn?utm_flashsale=1
77,"Laptop Asus TUF Gaming F15 FX507ZC4 - HN330W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",19690000.0,22090000.0,Asus,Laptop,i5 12500H,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-gaming-tuf-f15-fx507zc4-i5-hn330w
78,"Laptop HP Pavilion 15 eg3091TU - 8C5L2PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",20590000.0,24790000.0,HP,Laptop,i7 1355U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3091tu-i7-8c5l2pa
79,"Laptop Asus Vivobook 15 OLED A1505VA - MA467W (i5 13500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11)",16690000.0,20490000.0,Asus,Laptop,i5 13500H,16GB,512GB,N/A,2.8K,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-ma467w
80,"Laptop Lenovo Gaming LOQ 15IAX9 - 83GS000JVN (i5 12450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",22190000.0,24990000.0,Lenovo,Laptop,i5 12450HX,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn
81,"Laptop MSI Gaming Thin 15 B13UC - 1411VN_16GB (i7 13620H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",20290000.0,21190000.0,MSI,Laptop,i7 13620H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-thin-15-b13uc-i7-13620h-1411vn-16gb
82,Laptop MacBook Pro 14 inch M4 16GB/1TB,44090000.0,,MacBook,Laptop,N/A,16GB,1TB,14 inch,N/A,macOS,N/A,5.0,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-1tb
